Central_x,Central_y,Oeste_x,Oeste_y,Este_x,Este_y,Sur_x,Sur_y,Norte_x,Norte_y
0.000000,0.000000,-2051.077694,-2494.940053,2051.077694,2494.940053,2494.940053,-2051.077694,-2494.940053,2051.077694
0.000000,0.000000,-2047.210012,-2495.113432,2047.210012,2495.113432,2495.113432,-2047.210012,-2495.113432,2047.210012
0.000000,0.000000,-2043.339282,-2495.283098,2043.339282,2495.283098,2495.283098,-2043.339282,-2495.283098,2043.339282
0.000000,0.000000,-2039.465503,-2495.449045,2039.465503,2495.449045,2495.449045,-2039.465503,-2495.449045,2039.465503
0.000000,0.000000,-2035.588674,-2495.611263,2035.588674,2495.611263,2495.611263,-2035.588674,-2495.611263,2035.588674
0.000000,0.000000,-2031.708794,-2495.769745,2031.708794,2495.769745,2495.769745,-2031.708794,-2495.769745,2031.708794
0.000000,0.000000,-2027.825863,-2495.924482,2027.825863,2495.924482,2495.924482,-2027.825863,-2495.924482,2027.825863
0.000000,0.000000,-2023.939879,-2496.075466,2023.939879,2496.075466,2496.075466,-2023.939879,-2496.075466,2023.939879
0.000000,0.000000,-2020.050842,-2496.222688,2020.050842,2496.222688,2496.222688,-2020.050842,-2496.222688,2020.050842
0.000000,0.000000,-2016.158751,-2496.366140,2016.158751,2496.366140,2496.366140,-2016.158751,-2496.366140,2016.158751
0.000000,0.000000,-2012.263605,-2496.505813,2012.263605,2496.505813,2496.505813,-2012.263605,-2496.505813,2012.263605
0.000000,0.000000,-2008.365404,-2496.641700,2008.365404,2496.641700,2496.641700,-2008.365404,-2496.641700,2008.365404
0.000000,0.000000,-2004.464147,-2496.773791,2004.464147,2496.773791,2496.773791,-2004.464147,-2496.773791,2004.464147
0.000000,0.000000,-2000.559832,-2496.902078,2000.559832,2496.902078,2496.902078,-2000.559832,-2496.902078,2000.559832
0.000000,0.000000,-1996.652460,-2497.026552,1996.652460,2497.026552,2497.026552,-1996.652460,-2497.026552,1996.652460
0.000000,0.000000,-1992.742029,-2497.147205,1992.742029,2497.147205,2497.147205,-1992.742029,-2497.147205,1992.742029
0.000000,0.000000,-1988.828539,-2497.264028,1988.828539,2497.264028,2497.264028,-1988.828539,-2497.264028,1988.828539
0.000000,0.000000,-1984.911989,-2497.377013,1984.911989,2497.377013,2497.377013,-1984.911989,-2497.377013,1984.911989
0.000000,0.000000,-1980.992379,-2497.486151,1980.992379,2497.486151,2497.486151,-1980.992379,-2497.486151,1980.992379
0.000000,0.000000,-1977.069707,-2497.591433,1977.069707,2497.591433,2497.591433,-1977.069707,-2497.591433,1977.069707
0.000000,0.000000,-1973.143972,-2497.692851,1973.143972,2497.692851,2497.692851,-1973.143972,-2497.692851,1973.143972
0.000000,0.000000,-1969.215175,-2497.790395,1969.215175,2497.790395,2497.790395,-1969.215175,-2497.790395,1969.215175
0.000000,0.000000,-1965.283314,-2497.884057,1965.283314,2497.884057,2497.884057,-1965.283314,-2497.884057,1965.283314
0.000000,0.000000,-1961.348389,-2497.973829,1961.348389,2497.973829,2497.973829,-1961.348389,-2497.973829,1961.348389
0.000000,0.000000,-1957.410399,-2498.059701,1957.410399,2498.059701,2498.059701,-1957.410399,-2498.059701,1957.410399
0.000000,0.000000,-1953.469343,-2498.141664,1953.469343,2498.141664,2498.141664,-1953.469343,-2498.141664,1953.469343
0.000000,0.000000,-1949.525221,-2498.219710,1949.525221,2498.219710,2498.219710,-1949.525221,-2498.219710,1949.525221
0.000000,0.000000,-1945.578031,-2498.293830,1945.578031,2498.293830,2498.293830,-1945.578031,-2498.293830,1945.578031
0.000000,0.000000,-1941.627774,-2498.364015,1941.627774,2498.364015,2498.364015,-1941.627774,-2498.364015,1941.627774
0.000000,0.000000,-1937.674449,-2498.430256,1937.674449,2498.430256,2498.430256,-1937.674449,-2498.430256,1937.674449
0.000000,0.000000,-1933.718055,-2498.492543,1933.718055,2498.492543,2498.492543,-1933.718055,-2498.492543,1933.718055
0.000000,0.000000,-1929.758591,-2498.550869,1929.758591,2498.550869,2498.550869,-1929.758591,-2498.550869,1929.758591
0.000000,0.000000,-1925.796056,-2498.605223,1925.796056,2498.605223,2498.605223,-1925.796056,-2498.605223,1925.796056
0.000000,0.000000,-1921.830451,-2498.655597,1921.830451,2498.655597,2498.655597,-1921.830451,-2498.655597,1921.830451
0.000000,0.000000,-1917.861774,-2498.701982,1917.861774,2498.701982,2498.701982,-1917.861774,-2498.701982,1917.861774
0.000000,0.000000,-1913.890025,-2498.744369,1913.890025,2498.744369,2498.744369,-1913.890025,-2498.744369,1913.890025
0.000000,0.000000,-1909.915204,-2498.782747,1909.915204,2498.782747,2498.782747,-1909.915204,-2498.782747,1909.915204
0.000000,0.000000,-1905.937308,-2498.817109,1905.937308,2498.817109,2498.817109,-1905.937308,-2498.817109,1905.937308
0.000000,0.000000,-1901.956339,-2498.847445,1901.956339,2498.847445,2498.847445,-1901.956339,-2498.847445,1901.956339
0.000000,0.000000,-1897.972296,-2498.873746,1897.972296,2498.873746,2498.873746,-1897.972296,-2498.873746,1897.972296
0.000000,0.000000,-1893.985177,-2498.896002,1893.985177,2498.896002,2498.896002,-1893.985177,-2498.896002,1893.985177
0.000000,0.000000,-1889.994982,-2498.914205,1889.994982,2498.914205,2498.914205,-1889.994982,-2498.914205,1889.994982
0.000000,0.000000,-1886.001711,-2498.928344,1886.001711,2498.928344,2498.928344,-1886.001711,-2498.928344,1886.001711
0.000000,0.000000,-1882.005364,-2498.938411,1882.005364,2498.938411,2498.938411,-1882.005364,-2498.938411,1882.005364
0.000000,0.000000,-1878.005938,-2498.944396,1878.005938,2498.944396,2498.944396,-1878.005938,-2498.944396,1878.005938
0.000000,0.000000,-1874.003435,-2498.946290,1874.003435,2498.946290,2498.946290,-1874.003435,-2498.946290,1874.003435
0.000000,0.000000,-1869.997854,-2498.944083,1869.997854,2498.944083,2498.944083,-1869.997854,-2498.944083,1869.997854
0.000000,0.000000,-1865.989193,-2498.937766,1865.989193,2498.937766,2498.937766,-1865.989193,-2498.937766,1865.989193
0.000000,0.000000,-1861.977453,-2498.927329,1861.977453,2498.927329,2498.927329,-1861.977453,-2498.927329,1861.977453
0.000000,0.000000,-1857.962633,-2498.912763,1857.962633,2498.912763,2498.912763,-1857.962633,-2498.912763,1857.962633
0.000000,0.000000,-1853.944733,-2498.894059,1853.944733,2498.894059,2498.894059,-1853.944733,-2498.894059,1853.944733
0.000000,0.000000,-1849.923751,-2498.871206,1849.923751,2498.871206,2498.871206,-1849.923751,-2498.871206,1849.923751
0.000000,0.000000,-1845.899688,-2498.844194,1845.899688,2498.844194,2498.844194,-1845.899688,-2498.844194,1845.899688
0.000000,0.000000,-1841.872543,-2498.813016,1841.872543,2498.813016,2498.813016,-1841.872543,-2498.813016,1841.872543
0.000000,0.000000,-1837.842315,-2498.777660,1837.842315,2498.777660,2498.777660,-1837.842315,-2498.777660,1837.842315
0.000000,0.000000,-1833.809005,-2498.738117,1833.809005,2498.738117,2498.738117,-1833.809005,-2498.738117,1833.809005
0.000000,0.000000,-1829.772611,-2498.694377,1829.772611,2498.694377,2498.694377,-1829.772611,-2498.694377,1829.772611
0.000000,0.000000,-1825.733133,-2498.646430,1825.733133,2498.646430,2498.646430,-1825.733133,-2498.646430,1825.733133
0.000000,0.000000,-1821.690572,-2498.594267,1821.690572,2498.594267,2498.594267,-1821.690572,-2498.594267,1821.690572
0.000000,0.000000,-1817.644925,-2498.537878,1817.644925,2498.537878,2498.537878,-1817.644925,-2498.537878,1817.644925
0.000000,0.000000,-1813.596194,-2498.477253,1813.596194,2498.477253,2498.477253,-1813.596194,-2498.477253,1813.596194
0.000000,0.000000,-1809.544377,-2498.412382,1809.544377,2498.412382,2498.412382,-1809.544377,-2498.412382,1809.544377
0.000000,0.000000,-1805.489474,-2498.343255,1805.489474,2498.343255,2498.343255,-1805.489474,-2498.343255,1805.489474
0.000000,0.000000,-1801.431485,-2498.269862,1801.431485,2498.269862,2498.269862,-1801.431485,-2498.269862,1801.431485
0.000000,0.000000,-1797.370409,-2498.192194,1797.370409,2498.192194,2498.192194,-1797.370409,-2498.192194,1797.370409
0.000000,0.000000,-1793.306246,-2498.110239,1793.306246,2498.110239,2498.110239,-1793.306246,-2498.110239,1793.306246
0.000000,0.000000,-1789.238996,-2498.023989,1789.238996,2498.023989,2498.023989,-1789.238996,-2498.023989,1789.238996
0.000000,0.000000,-1785.168658,-2497.933432,1785.168658,2497.933432,2497.933432,-1785.168658,-2497.933432,1785.168658
0.000000,0.000000,-1781.095233,-2497.838559,1781.095233,2497.838559,2497.838559,-1781.095233,-2497.838559,1781.095233
0.000000,0.000000,-1777.018718,-2497.739360,1777.018718,2497.739360,2497.739360,-1777.018718,-2497.739360,1777.018718
0.000000,0.000000,-1772.939116,-2497.635825,1772.939116,2497.635825,2497.635825,-1772.939116,-2497.635825,1772.939116
0.000000,0.000000,-1768.856424,-2497.527943,1768.856424,2497.527943,2497.527943,-1768.856424,-2497.527943,1768.856424
0.000000,0.000000,-1764.770643,-2497.415703,1764.770643,2497.415703,2497.415703,-1764.770643,-2497.415703,1764.770643
0.000000,0.000000,-1760.681772,-2497.299097,1760.681772,2497.299097,2497.299097,-1760.681772,-2497.299097,1760.681772
0.000000,0.000000,-1756.589812,-2497.178113,1756.589812,2497.178113,2497.178113,-1756.589812,-2497.178113,1756.589812
0.000000,0.000000,-1752.494761,-2497.052741,1752.494761,2497.052741,2497.052741,-1752.494761,-2497.052741,1752.494761
0.000000,0.000000,-1748.396620,-2496.922971,1748.396620,2496.922971,2496.922971,-1748.396620,-2496.922971,1748.396620
0.000000,0.000000,-1744.295388,-2496.788792,1744.295388,2496.788792,2496.788792,-1744.295388,-2496.788792,1744.295388
0.000000,0.000000,-1740.191066,-2496.650194,1740.191066,2496.650194,2496.650194,-1740.191066,-2496.650194,1740.191066
0.000000,0.000000,-1736.083652,-2496.507166,1736.083652,2496.507166,2496.507166,-1736.083652,-2496.507166,1736.083652
0.000000,0.000000,-1731.973147,-2496.359698,1731.973147,2496.359698,2496.359698,-1731.973147,-2496.359698,1731.973147
0.000000,0.000000,-1727.859551,-2496.207779,1727.859551,2496.207779,2496.207779,-1727.859551,-2496.207779,1727.859551
0.000000,0.000000,-1723.742863,-2496.051399,1723.742863,2496.051399,2496.051399,-1723.742863,-2496.051399,1723.742863
0.000000,0.000000,-1719.623083,-2495.890547,1719.623083,2495.890547,2495.890547,-1719.623083,-2495.890547,1719.623083
0.000000,0.000000,-1715.500211,-2495.725212,1715.500211,2495.725212,2495.725212,-1715.500211,-2495.725212,1715.500211
0.000000,0.000000,-1711.374247,-2495.555385,1711.374247,2495.555385,2495.555385,-1711.374247,-2495.555385,1711.374247
0.000000,0.000000,-1707.245191,-2495.381053,1707.245191,2495.381053,2495.381053,-1707.245191,-2495.381053,1707.245191
0.000000,0.000000,-1703.113042,-2495.202206,1703.113042,2495.202206,2495.202206,-1703.113042,-2495.202206,1703.113042
0.000000,0.000000,-1698.977801,-2495.018834,1698.977801,2495.018834,2495.018834,-1698.977801,-2495.018834,1698.977801
0.000000,0.000000,-1694.839467,-2494.830925,1694.839467,2494.830925,2494.830925,-1694.839467,-2494.830925,1694.839467
0.000000,0.000000,-1690.698040,-2494.638469,1690.698040,2494.638469,2494.638469,-1690.698040,-2494.638469,1690.698040
0.000000,0.000000,-1686.553520,-2494.441455,1686.553520,2494.441455,2494.441455,-1686.553520,-2494.441455,1686.553520
0.000000,0.000000,-1682.405907,-2494.239872,1682.405907,2494.239872,2494.239872,-1682.405907,-2494.239872,1682.405907
0.000000,0.000000,-1678.255202,-2494.033708,1678.255202,2494.033708,2494.033708,-1678.255202,-2494.033708,1678.255202
0.000000,0.000000,-1674.101403,-2493.822954,1674.101403,2493.822954,2493.822954,-1674.101403,-2493.822954,1674.101403
0.000000,0.000000,-1669.944511,-2493.607598,1669.944511,2493.607598,2493.607598,-1669.944511,-2493.607598,1669.944511
0.000000,0.000000,-1665.784526,-2493.387628,1665.784526,2493.387628,2493.387628,-1665.784526,-2493.387628,1665.784526
0.000000,0.000000,-1661.621448,-2493.163034,1661.621448,2493.163034,2493.163034,-1661.621448,-2493.163034,1661.621448
0.000000,0.000000,-1657.455276,-2492.933805,1657.455276,2492.933805,2492.933805,-1657.455276,-2492.933805,1657.455276
0.000000,0.000000,-1653.286012,-2492.699928,1653.286012,2492.699928,2492.699928,-1653.286012,-2492.699928,1653.286012
0.000000,0.000000,-1649.113654,-2492.461395,1649.113654,2492.461395,2492.461395,-1649.113654,-2492.461395,1649.113654
0.000000,0.000000,-1644.938204,-2492.218191,1644.938204,2492.218191,2492.218191,-1644.938204,-2492.218191,1644.938204
0.000000,0.000000,-1640.759660,-2491.970308,1640.759660,2491.970308,2491.970308,-1640.759660,-2491.970308,1640.759660
0.000000,0.000000,-1636.578024,-2491.717732,1636.578024,2491.717732,2491.717732,-1636.578024,-2491.717732,1636.578024
0.000000,0.000000,-1632.393295,-2491.460454,1632.393295,2491.460454,2491.460454,-1632.393295,-2491.460454,1632.393295
0.000000,0.000000,-1628.205473,-2491.198461,1628.205473,2491.198461,2491.198461,-1628.205473,-2491.198461,1628.205473
0.000000,0.000000,-1624.014558,-2490.931742,1624.014558,2490.931742,2490.931742,-1624.014558,-2490.931742,1624.014558
0.000000,0.000000,-1619.820551,-2490.660285,1619.820551,2490.660285,2490.660285,-1619.820551,-2490.660285,1619.820551
0.000000,0.000000,-1615.623451,-2490.384080,1615.623451,2490.384080,2490.384080,-1615.623451,-2490.384080,1615.623451
0.000000,0.000000,-1611.423259,-2490.103114,1611.423259,2490.103114,2490.103114,-1611.423259,-2490.103114,1611.423259
0.000000,0.000000,-1607.219975,-2489.817375,1607.219975,2489.817375,2489.817375,-1607.219975,-2489.817375,1607.219975
0.000000,0.000000,-1603.013599,-2489.526853,1603.013599,2489.526853,2489.526853,-1603.013599,-2489.526853,1603.013599
0.000000,0.000000,-1598.804132,-2489.231536,1598.804132,2489.231536,2489.231536,-1598.804132,-2489.231536,1598.804132
0.000000,0.000000,-1594.591573,-2488.931411,1594.591573,2488.931411,2488.931411,-1594.591573,-2488.931411,1594.591573
0.000000,0.000000,-1590.375923,-2488.626467,1590.375923,2488.626467,2488.626467,-1590.375923,-2488.626467,1590.375923
0.000000,0.000000,-1586.157181,-2488.316692,1586.157181,2488.316692,2488.316692,-1586.157181,-2488.316692,1586.157181
0.000000,0.000000,-1581.935349,-2488.002075,1581.935349,2488.002075,2488.002075,-1581.935349,-2488.002075,1581.935349
0.000000,0.000000,-1577.710427,-2487.682604,1577.710427,2487.682604,2487.682604,-1577.710427,-2487.682604,1577.710427
0.000000,0.000000,-1573.482414,-2487.358266,1573.482414,2487.358266,2487.358266,-1573.482414,-2487.358266,1573.482414
0.000000,0.000000,-1569.251311,-2487.029049,1569.251311,2487.029049,2487.029049,-1569.251311,-2487.029049,1569.251311
0.000000,0.000000,-1565.017119,-2486.694943,1565.017119,2486.694943,2486.694943,-1565.017119,-2486.694943,1565.017119
0.000000,0.000000,-1560.779837,-2486.355934,1560.779837,2486.355934,2486.355934,-1560.779837,-2486.355934,1560.779837
0.000000,0.000000,-1556.539467,-2486.012011,1556.539467,2486.012011,2486.012011,-1556.539467,-2486.012011,1556.539467
0.000000,0.000000,-1552.296008,-2485.663161,1552.296008,2485.663161,2485.663161,-1552.296008,-2485.663161,1552.296008
0.000000,0.000000,-1548.049460,-2485.309372,1548.049460,2485.309372,2485.309372,-1548.049460,-2485.309372,1548.049460
0.000000,0.000000,-1543.799825,-2484.950633,1543.799825,2484.950633,2484.950633,-1543.799825,-2484.950633,1543.799825
0.000000,0.000000,-1539.547103,-2484.586930,1539.547103,2484.586930,2484.586930,-1539.547103,-2484.586930,1539.547103
0.000000,0.000000,-1535.291293,-2484.218253,1535.291293,2484.218253,2484.218253,-1535.291293,-2484.218253,1535.291293
0.000000,0.000000,-1531.032397,-2483.844587,1531.032397,2483.844587,2483.844587,-1531.032397,-2483.844587,1531.032397
0.000000,0.000000,-1526.770415,-2483.465922,1526.770415,2483.465922,2483.465922,-1526.770415,-2483.465922,1526.770415
0.000000,0.000000,-1522.505348,-2483.082244,1522.505348,2483.082244,2483.082244,-1522.505348,-2483.082244,1522.505348
0.000000,0.000000,-1518.237195,-2482.693541,1518.237195,2482.693541,2482.693541,-1518.237195,-2482.693541,1518.237195
0.000000,0.000000,-1513.965958,-2482.299801,1513.965958,2482.299801,2482.299801,-1513.965958,-2482.299801,1513.965958
0.000000,0.000000,-1509.691637,-2481.901010,1509.691637,2481.901010,2481.901010,-1509.691637,-2481.901010,1509.691637
0.000000,0.000000,-1505.414232,-2481.497158,1505.414232,2481.497158,2481.497158,-1505.414232,-2481.497158,1505.414232
0.000000,0.000000,-1501.133744,-2481.088230,1501.133744,2481.088230,2481.088230,-1501.133744,-2481.088230,1501.133744
0.000000,0.000000,-1496.850174,-2480.674215,1496.850174,2480.674215,2480.674215,-1496.850174,-2480.674215,1496.850174
0.000000,0.000000,-1492.563522,-2480.255099,1492.563522,2480.255099,2480.255099,-1492.563522,-2480.255099,1492.563522
0.000000,0.000000,-1488.273790,-2479.830871,1488.273790,2479.830871,2479.830871,-1488.273790,-2479.830871,1488.273790
0.000000,0.000000,-1483.980976,-2479.401516,1483.980976,2479.401516,2479.401516,-1483.980976,-2479.401516,1483.980976
0.000000,0.000000,-1479.685083,-2478.967023,1479.685083,2478.967023,2478.967023,-1479.685083,-2478.967023,1479.685083
0.000000,0.000000,-1475.386111,-2478.527378,1475.386111,2478.527378,2478.527378,-1475.386111,-2478.527378,1475.386111
0.000000,0.000000,-1471.084060,-2478.082568,1471.084060,2478.082568,2478.082568,-1471.084060,-2478.082568,1471.084060
0.000000,0.000000,-1466.778931,-2477.632581,1466.778931,2477.632581,2477.632581,-1466.778931,-2477.632581,1466.778931
0.000000,0.000000,-1462.470726,-2477.177404,1462.470726,2477.177404,2477.177404,-1462.470726,-2477.177404,1462.470726
0.000000,0.000000,-1458.159444,-2476.717023,1458.159444,2476.717023,2476.717023,-1458.159444,-2476.717023,1458.159444
0.000000,0.000000,-1453.845087,-2476.251425,1453.845087,2476.251425,2476.251425,-1453.845087,-2476.251425,1453.845087
0.000000,0.000000,-1449.527655,-2475.780598,1449.527655,2475.780598,2475.780598,-1449.527655,-2475.780598,1449.527655
0.000000,0.000000,-1445.207149,-2475.304528,1445.207149,2475.304528,2475.304528,-1445.207149,-2475.304528,1445.207149
0.000000,0.000000,-1440.883570,-2474.823202,1440.883570,2474.823202,2474.823202,-1440.883570,-2474.823202,1440.883570
0.000000,0.000000,-1436.556919,-2474.336607,1436.556919,2474.336607,2474.336607,-1436.556919,-2474.336607,1436.556919
0.000000,0.000000,-1432.227197,-2473.844729,1432.227197,2473.844729,2473.844729,-1432.227197,-2473.844729,1432.227197
0.000000,0.000000,-1427.894404,-2473.347555,1427.894404,2473.347555,2473.347555,-1427.894404,-2473.347555,1427.894404
0.000000,0.000000,-1423.558541,-2472.845071,1423.558541,2472.845071,2472.845071,-1423.558541,-2472.845071,1423.558541
0.000000,0.000000,-1419.219610,-2472.337265,1419.219610,2472.337265,2472.337265,-1419.219610,-2472.337265,1419.219610
0.000000,0.000000,-1414.877612,-2471.824122,1414.877612,2471.824122,2471.824122,-1414.877612,-2471.824122,1414.877612
0.000000,0.000000,-1410.532547,-2471.305630,1410.532547,2471.305630,2471.305630,-1410.532547,-2471.305630,1410.532547
0.000000,0.000000,-1406.184416,-2470.781774,1406.184416,2470.781774,2470.781774,-1406.184416,-2470.781774,1406.184416
0.000000,0.000000,-1401.833220,-2470.252541,1401.833220,2470.252541,2470.252541,-1401.833220,-2470.252541,1401.833220
0.000000,0.000000,-1397.478961,-2469.717917,1397.478961,2469.717917,2469.717917,-1397.478961,-2469.717917,1397.478961
0.000000,0.000000,-1393.121639,-2469.177889,1393.121639,2469.177889,2469.177889,-1393.121639,-2469.177889,1393.121639
0.000000,0.000000,-1388.761256,-2468.632442,1388.761256,2468.632442,2468.632442,-1388.761256,-2468.632442,1388.761256
0.000000,0.000000,-1384.397813,-2468.081563,1384.397813,2468.081563,2468.081563,-1384.397813,-2468.081563,1384.397813
0.000000,0.000000,-1380.031310,-2467.525239,1380.031310,2467.525239,2467.525239,-1380.031310,-2467.525239,1380.031310
0.000000,0.000000,-1375.661749,-2466.963454,1375.661749,2466.963454,2466.963454,-1375.661749,-2466.963454,1375.661749
0.000000,0.000000,-1371.289132,-2466.396196,1371.289132,2466.396196,2466.396196,-1371.289132,-2466.396196,1371.289132
0.000000,0.000000,-1366.913458,-2465.823450,1366.913458,2465.823450,2465.823450,-1366.913458,-2465.823450,1366.913458
0.000000,0.000000,-1362.534731,-2465.245202,1362.534731,2465.245202,2465.245202,-1362.534731,-2465.245202,1362.534731
0.000000,0.000000,-1358.152950,-2464.661438,1358.152950,2464.661438,2464.661438,-1358.152950,-2464.661438,1358.152950
0.000000,0.000000,-1353.768117,-2464.072144,1353.768117,2464.072144,2464.072144,-1353.768117,-2464.072144,1353.768117
0.000000,0.000000,-1349.380233,-2463.477305,1349.380233,2463.477305,2463.477305,-1349.380233,-2463.477305,1349.380233
0.000000,0.000000,-1344.989301,-2462.876908,1344.989301,2462.876908,2462.876908,-1344.989301,-2462.876908,1344.989301
0.000000,0.000000,-1340.595320,-2462.270938,1340.595320,2462.270938,2462.270938,-1340.595320,-2462.270938,1340.595320
0.000000,0.000000,-1336.198292,-2461.659381,1336.198292,2461.659381,2461.659381,-1336.198292,-2461.659381,1336.198292
0.000000,0.000000,-1331.798220,-2461.042222,1331.798220,2461.042222,2461.042222,-1331.798220,-2461.042222,1331.798220
0.000000,0.000000,-1327.395103,-2460.419448,1327.395103,2460.419448,2460.419448,-1327.395103,-2460.419448,1327.395103
0.000000,0.000000,-1322.988945,-2459.791042,1322.988945,2459.791042,2459.791042,-1322.988945,-2459.791042,1322.988945
0.000000,0.000000,-1318.579745,-2459.156992,1318.579745,2459.156992,2459.156992,-1318.579745,-2459.156992,1318.579745
0.000000,0.000000,-1314.167506,-2458.517281,1314.167506,2458.517281,2458.517281,-1314.167506,-2458.517281,1314.167506
0.000000,0.000000,-1309.752229,-2457.871896,1309.752229,2457.871896,2457.871896,-1309.752229,-2457.871896,1309.752229
0.000000,0.000000,-1305.333916,-2457.220823,1305.333916,2457.220823,2457.220823,-1305.333916,-2457.220823,1305.333916
0.000000,0.000000,-1300.912568,-2456.564045,1300.912568,2456.564045,2456.564045,-1300.912568,-2456.564045,1300.912568
0.000000,0.000000,-1296.488187,-2455.901549,1296.488187,2455.901549,2455.901549,-1296.488187,-2455.901549,1296.488187
0.000000,0.000000,-1292.060775,-2455.233319,1292.060775,2455.233319,2455.233319,-1292.060775,-2455.233319,1292.060775
0.000000,0.000000,-1287.630332,-2454.559340,1287.630332,2454.559340,2454.559340,-1287.630332,-2454.559340,1287.630332
0.000000,0.000000,-1283.196862,-2453.879599,1283.196862,2453.879599,2453.879599,-1283.196862,-2453.879599,1283.196862
0.000000,0.000000,-1278.760364,-2453.194079,1278.760364,2453.194079,2453.194079,-1278.760364,-2453.194079,1278.760364
0.000000,0.000000,-1274.320843,-2452.502765,1274.320843,2452.502765,2452.502765,-1274.320843,-2452.502765,1274.320843
0.000000,0.000000,-1269.878298,-2451.805643,1269.878298,2451.805643,2451.805643,-1269.878298,-2451.805643,1269.878298
0.000000,0.000000,-1265.432732,-2451.102697,1265.432732,2451.102697,2451.102697,-1265.432732,-2451.102697,1265.432732
0.000000,0.000000,-1260.984147,-2450.393913,1260.984147,2450.393913,2450.393913,-1260.984147,-2450.393913,1260.984147
0.000000,0.000000,-1256.532544,-2449.679274,1256.532544,2449.679274,2449.679274,-1256.532544,-2449.679274,1256.532544
0.000000,0.000000,-1252.077926,-2448.958765,1252.077926,2448.958765,2448.958765,-1252.077926,-2448.958765,1252.077926
0.000000,0.000000,-1247.620294,-2448.232372,1247.620294,2448.232372,2448.232372,-1247.620294,-2448.232372,1247.620294
0.000000,0.000000,-1243.159650,-2447.500078,1243.159650,2447.500078,2447.500078,-1243.159650,-2447.500078,1243.159650
0.000000,0.000000,-1238.695996,-2446.761868,1238.695996,2446.761868,2446.761868,-1238.695996,-2446.761868,1238.695996
0.000000,0.000000,-1234.229335,-2446.017727,1234.229335,2446.017727,2446.017727,-1234.229335,-2446.017727,1234.229335
0.000000,0.000000,-1229.759668,-2445.267638,1229.759668,2445.267638,2445.267638,-1229.759668,-2445.267638,1229.759668
0.000000,0.000000,-1225.286997,-2444.511587,1225.286997,2444.511587,2444.511587,-1225.286997,-2444.511587,1225.286997
0.000000,0.000000,-1220.811325,-2443.749558,1220.811325,2443.749558,2443.749558,-1220.811325,-2443.749558,1220.811325
0.000000,0.000000,-1216.332653,-2442.981535,1216.332653,2442.981535,2442.981535,-1216.332653,-2442.981535,1216.332653
0.000000,0.000000,-1211.850983,-2442.207501,1211.850983,2442.207501,2442.207501,-1211.850983,-2442.207501,1211.850983
0.000000,0.000000,-1207.366319,-2441.427442,1207.366319,2441.427442,2441.427442,-1207.366319,-2441.427442,1207.366319
0.000000,0.000000,-1202.878662,-2440.641341,1202.878662,2440.641341,2440.641341,-1202.878662,-2440.641341,1202.878662
0.000000,0.000000,-1198.388014,-2439.849182,1198.388014,2439.849182,2439.849182,-1198.388014,-2439.849182,1198.388014
0.000000,0.000000,-1193.894377,-2439.050949,1193.894377,2439.050949,2439.050949,-1193.894377,-2439.050949,1193.894377
0.000000,0.000000,-1189.397755,-2438.246627,1189.397755,2438.246627,2438.246627,-1189.397755,-2438.246627,1189.397755
0.000000,0.000000,-1184.898149,-2437.436198,1184.898149,2437.436198,2437.436198,-1184.898149,-2437.436198,1184.898149
0.000000,0.000000,-1180.395561,-2436.619647,1180.395561,2436.619647,2436.619647,-1180.395561,-2436.619647,1180.395561
0.000000,0.000000,-1175.889995,-2435.796957,1175.889995,2435.796957,2435.796957,-1175.889995,-2435.796957,1175.889995
0.000000,0.000000,-1171.381452,-2434.968113,1171.381452,2434.968113,2434.968113,-1171.381452,-2434.968113,1171.381452
0.000000,0.000000,-1166.869935,-2434.133097,1166.869935,2434.133097,2434.133097,-1166.869935,-2434.133097,1166.869935
0.000000,0.000000,-1162.355446,-2433.291894,1162.355446,2433.291894,2433.291894,-1162.355446,-2433.291894,1162.355446
0.000000,0.000000,-1157.837989,-2432.444486,1157.837989,2432.444486,2432.444486,-1157.837989,-2432.444486,1157.837989
0.000000,0.000000,-1153.317565,-2431.590857,1153.317565,2431.590857,2431.590857,-1153.317565,-2431.590857,1153.317565
0.000000,0.000000,-1148.794178,-2430.730992,1148.794178,2430.730992,2430.730992,-1148.794178,-2430.730992,1148.794178
0.000000,0.000000,-1144.267829,-2429.864871,1144.267829,2429.864871,2429.864871,-1144.267829,-2429.864871,1144.267829
0.000000,0.000000,-1139.738523,-2428.992481,1139.738523,2428.992481,2428.992481,-1139.738523,-2428.992481,1139.738523
0.000000,0.000000,-1135.206260,-2428.113802,1135.206260,2428.113802,2428.113802,-1135.206260,-2428.113802,1135.206260
0.000000,0.000000,-1130.671045,-2427.228819,1130.671045,2427.228819,2427.228819,-1130.671045,-2427.228819,1130.671045
0.000000,0.000000,-1126.132879,-2426.337515,1126.132879,2426.337515,2426.337515,-1126.132879,-2426.337515,1126.132879
0.000000,0.000000,-1121.591767,-2425.439872,1121.591767,2425.439872,2425.439872,-1121.591767,-2425.439872,1121.591767
0.000000,0.000000,-1117.047710,-2424.535873,1117.047710,2424.535873,2424.535873,-1117.047710,-2424.535873,1117.047710
0.000000,0.000000,-1112.500712,-2423.625503,1112.500712,2423.625503,2423.625503,-1112.500712,-2423.625503,1112.500712
